first_name,last_name,full_name,department,organization,country,leader,times_cited,team_id,position,api_name
Abhishek,Prasad,"Abhishek, Prasad",New Delhi 110067,Natl Inst Plant Genome Res,India,"Gitanjali, Yadav",0,271,other,Abhishek
Gitanjali,Yadav,"Gitanjali, Yadav",New Delhi 110067,Natl Inst Plant Genome Res,India,"Gitanjali, Yadav",0,271,leader,Gitanjali
Suresh,Babu,"Suresh, Babu",Sch Human Ecol,Ambedkar Univ Delhi,India,"Gitanjali, Yadav",0,271,other,Suresh
Gitanjali,Yadav,"Gitanjali, Yadav",Plant Sci,Univ Cambridge,England,"Gitanjali, Yadav",0,271,"last, leader",Gitanjali
Uttpal,Anand,"Uttpal, Anand",Natl Inst Biotechnol Negev,Ben Gurion Univ Negev,Israel,"Vijay, Tripathi",0,273,first,Uttpal
Bashir,Adelodun,"Bashir, Adelodun",Agr & Biosyst Engn,Univ Ilorin,Nigeria,"Vijay, Tripathi",0,273,other,Bashir
Bashir,Adelodun,"Bashir, Adelodun",Agr Civil Engn,Kyungpook Natl Univ,Korea,"Vijay, Tripathi",0,273,other,Bashir
Alberto,Pivato,"Alberto, Pivato",DICEA,Univ Padua,Italy,"Vijay, Tripathi",0,273,other,Alberto
S,Suresh,"S, Suresh",Chem Engn,Maulana Azad Natl Inst Technol,India,"Vijay, Tripathi",0,273,other,Suresh
Omkar,Indari,"Omkar, Indari",Discipline Biosci & Biomed Engn,Indian Inst Technol Indore,India,"Vijay, Tripathi",0,273,other,Omkar
Shweta,Jakhmola,"Shweta, Jakhmola",Discipline Biosci & Biomed Engn,Indian Inst Technol Indore,India,"Vijay, Tripathi",0,273,other,Shweta
Hem Chandra,Jha,"Hem Chandra, Jha",Discipline Biosci & Biomed Engn,Indian Inst Technol Indore,India,"Vijay, Tripathi",0,273,other,Hem
Pawan Kumar,Jha,"Pawan Kumar, Jha",Ctr Environm Studies,Univ Allahabad,India,"Vijay, Tripathi",0,273,other,Pawan
Vijay,Tripathi,"Vijay, Tripathi",Mol & Cellular Engn,Sam Higginbottom Univ Agr Technol & Sci,India,"Vijay, Tripathi",0,273,leader,Vijay
Francesco,Di Maria,"Francesco, Di Maria",Dipartimento Ingn,Univ Perugia,Italy,"Vijay, Tripathi",0,273,last,Francesco
Mohammed A A,Al qaness,"Mohammed A A, Al qaness",State Key Lab Informat Engn Surveying Mapping & R,Wuhan Univ,China,,2,274,first,Mohammed
"Amal, I",Saba,"Amal, I, Saba",Fac Med,Tanta Univ,Egypt,,2,274,other,"Amal,"
Ammar H,Elsheikh,"Ammar H, Elsheikh",Fac Engn,Tanta Univ,Egypt,,2,274,other,Ammar
Mohamed,Abd Elaziz,"Mohamed, Abd Elaziz",Fac Sci,Zagazig Univ,Egypt,,2,274,other,Mohamed
Rehab Ali,Ibrahim,"Rehab Ali, Ibrahim",Fac Sci,Zagazig Univ,Egypt,,2,274,other,Rehab
Songfeng,Lu,"Songfeng, Lu",Sch Comp Sci & Technol,Huazhong Univ Sci & Technol,China,,2,274,other,Songfeng
Ahmed Abdelmonem,Hemedan,"Ahmed Abdelmonem, Hemedan",Bioinformar Core Luxebourg Ctr Syst Biomdeicine,Luxembourg Univ,Luxembourg,,2,274,other,Ahmed
S,Shanmugan,"S, Shanmugan",Res Ctr Solar Energy,Koneru Lakshmaiah Educ Fdn,India,,2,274,other,Shanmugan
Ahmed A,Ewees,"Ahmed A, Ewees",E Syst,Univ Bisha,Arabia,,2,274,other,Ahmed
Ahmed A,Ewees,"Ahmed A, Ewees",Comp,Damietta Univ,Egypt,,2,274,last,Ahmed
Jenifer,Mallavarpu Ambrose,"Jenifer, Mallavarpu Ambrose",Res,Panimalar Med Coll Hosp & Res Inst,India,,0,275,first,Jenifer
Malathi,Kullappan,"Malathi, Kullappan",Res,Panimalar Med Coll Hosp & Res Inst,India,,0,275,other,Malathi
Surapaneni,Krishna Mohan,"Surapaneni, Krishna Mohan",Res,Panimalar Med Coll Hosp & Res Inst,India,,0,275,other,Surapaneni
Vivek Anand,Manivel,"Vivek Anand, Manivel",Res,Panimalar Med Coll Hosp & Res Inst,India,,0,275,other,Vivek
Vishnu,Priya Veeraraghavan,"Vishnu, Priya Veeraraghavan",Saveetha Inst Med & Tech Sci SIMATS,Saveetha Univ,India,,0,275,other,Vishnu
Poongodi,Chellapandiyan,"Poongodi, Chellapandiyan",Obstet & Gynaecol Nursing,Panimalar Coll Nursing,India,,0,275,other,Poongodi
Surapaneni,Krishna Mohan,"Surapaneni, Krishna Mohan",Biochem,Panimalar Med Coll Hosp & Res,India,,0,275,other,Surapaneni
Surapaneni,Krishna Mohan,"Surapaneni, Krishna Mohan",Mol Virol,Panimalar Med Coll Hosp & Res,India,,0,275,other,Surapaneni
Surapaneni,Krishna Mohan,"Surapaneni, Krishna Mohan",Clin Skills & Simulat,Panimalar Med Coll Hosp & Res,India,,0,275,other,Surapaneni
Vivek Anand,Manivel,"Vivek Anand, Manivel",Immunol Genet & Pathol,Uppsala Univ,Sweden,,0,275,last,Vivek
Tareq,Abu Izneid,"Tareq, Abu Izneid",Pharmaceut Sci,Al Ain Univ,Emirates,"Mohammad Amjad, Kamal",0,278,first,Tareq
Khairi Mustafa,Salem,"Khairi Mustafa, Salem",Pharmaceut Sci,Al Ain Univ,Emirates,"Mohammad Amjad, Kamal",0,278,other,Khairi
Noora,AlHajri,"Noora, AlHajri",Coll Med,Khalifa Univ,Emirates,"Mohammad Amjad, Kamal",0,278,other,Noora
Abdallah Mohammad,Ibrahim,"Abdallah Mohammad, Ibrahim",Coll Nursing,Imam Abdulrahman Bin Faisal Univ,Arabia,"Mohammad Amjad, Kamal",0,278,other,Abdallah
Md Noushad,Javed,"Md Noushad, Javed",Sch Pharmaceut Educ & Res SPER,Jamia Hamdard,India,"Mohammad Amjad, Kamal",0,278,other,Md
Faheem Hyder,Pottoo,"Faheem Hyder, Pottoo",Coll Clin Pharm,Imam Abdulrahman Bin Faisal Univ,Arabia,"Mohammad Amjad, Kamal",0,278,other,Faheem
Mohammad Amjad,Kamal,"Mohammad Amjad, Kamal",Frontiers Sci Ctr Dis Related Mol Network,Sichuan Univ,China,"Mohammad Amjad, Kamal",0,278,leader,Mohammad
Mohammad Amjad,Kamal,"Mohammad Amjad, Kamal",King Fahd Med Res Ctr,King Abdulaziz Univ,Arabia,"Mohammad Amjad, Kamal",0,278,leader,Mohammad
Mohammad Amjad,Kamal,"Mohammad Amjad, Kamal",Enzymo,Novel Global Community Educ Fdn,Australia,"Mohammad Amjad, Kamal",0,278,"last, leader",Mohammad
Gaurav,Chiplunkar,"Gaurav, Chiplunkar",Darden Sch Business,Univ Virginia,USA,"Gaurav, Chiplunkar",0,279,"first, leader",Gaurav
Sabyasachi,Das,"Sabyasachi, Das",Econ,Ashoka Univ,India,"Gaurav, Chiplunkar",0,279,last,Sabyasachi
Selvambigai,Manivannan,"Selvambigai, Manivannan",Biomed Sci,Univ Sheffield,England,"Kumar, Ponnuchamy",5,284,first,Selvambigai
Selvambigai,Manivannan,"Selvambigai, Manivannan",Ctr Membrane Interact & Dynam CMIAD,Univ Sheffield,England,"Kumar, Ponnuchamy",5,284,other,Selvambigai
Kumar,Ponnuchamy,"Kumar, Ponnuchamy",Anim Hlth & Management,Alagappa Univ,India,"Kumar, Ponnuchamy",5,284,"last, leader",Kumar
Dipayan,Das,"Dipayan, Das",Elect & Commun Engn,Natl Inst Technol,India,"K C, Santosh",29,286,first,Dipayan
K C,Santosh,"K C, Santosh",Comp Sci,Univ South Dakota,USA,"K C, Santosh",29,286,leader,Santosh
Umapada,Pal,"Umapada, Pal",Comp Vision & Pattern Recognit Unit,Indian Stat Inst,India,"K C, Santosh",29,286,last,Umapada
Sonu,Bhaskar,"Sonu, Bhaskar",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,"first, leader",Sonu
Sian,Bradley,"Sian, Bradley",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Sian
Simon,Israeli Korn,"Simon, Israeli Korn",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Simon
Bindu,Menon,"Bindu, Menon",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Bindu
Vijay Kumar,Chattu,"Vijay Kumar, Chattu",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Vijay
Pravin,Thomas,"Pravin, Thomas",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Pravin
Jasvinder,Chawla,"Jasvinder, Chawla",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Jasvinder
Rajeev,Kumar,"Rajeev, Kumar",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Rajeev
Paolo,Prandi,"Paolo, Prandi",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Paolo
Daniel,Ray,"Daniel, Ray",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Daniel
Sailaja,Golla,"Sailaja, Golla",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Sailaja
Nirmal,Surya,"Nirmal, Surya",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Nirmal
Harvey,Yang,"Harvey, Yang",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Harvey
Sandra,Martinez,"Sandra, Martinez",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Sandra
Mihriban Heval,Ozgen,"Mihriban Heval, Ozgen",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Mihriban
John,Codrington,"John, Codrington",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,John
Eva Maria,Jimenez Gonzalez,"Eva Maria, Jimenez Gonzalez",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Eva
Mandana,Toosi,"Mandana, Toosi",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Mandana
Nithya Hariya,Mohan,"Nithya Hariya, Mohan",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Nithya
Koravangattu Valsraj,Menon,"Koravangattu Valsraj, Menon",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Koravangattu
Abderrahmane,Chahidi,"Abderrahmane, Chahidi",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Abderrahmane
Susana,Mederer Hengstl,"Susana, Mederer Hengstl",Chron Neurol REPROGRAM Subcomm,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,other,Susana
Sonu,Bhaskar,"Sonu, Bhaskar",Neurol & Neurophysiol,Liverpool Hosp,Australia,"Sonu, Bhaskar",22,291,leader,Sonu
Sonu,Bhaskar,"Sonu, Bhaskar",Neurovasc Imaging Lab,Ingham Inst Appl Med Res,Australia,"Sonu, Bhaskar",22,291,leader,Sonu
Sonu,Bhaskar,"Sonu, Bhaskar",NSW Brain Clot Bank,Ingham Inst Appl Med Res,Australia,"Sonu, Bhaskar",22,291,leader,Sonu
Sonu,Bhaskar,"Sonu, Bhaskar",UNSW Med,Univ New South Wales,Australia,"Sonu, Bhaskar",22,291,leader,Sonu
Sian,Bradley,"Sian, Bradley",UNSW Med,Univ New South Wales,Australia,"Sonu, Bhaskar",22,291,other,Sian
Simon,Israeli Korn,"Simon, Israeli Korn",Neurol,Sheba Med Ctr,Israel,"Sonu, Bhaskar",22,291,other,Simon
Simon,Israeli Korn,"Simon, Israeli Korn",Sackler Sch Med,Tel Aviv Univ,Israel,"Sonu, Bhaskar",22,291,other,Simon
Bindu,Menon,"Bindu, Menon",Neurol,Apollo Hosp,India,"Sonu, Bhaskar",22,291,other,Bindu
Vijay Kumar,Chattu,"Vijay Kumar, Chattu",St Michaels Hosp,Univ Toronto,Canada,"Sonu, Bhaskar",22,291,other,Vijay
Pravin,Thomas,"Pravin, Thomas",Neurol,Univ Hosp NHS Fdn Trust,England,"Sonu, Bhaskar",22,291,other,Pravin
Jasvinder,Chawla,"Jasvinder, Chawla",Neurol,Loyola Univ Med Ctr,USA,"Sonu, Bhaskar",22,291,other,Jasvinder
Jasvinder,Chawla,"Jasvinder, Chawla",Chicago,Hines VA Hosp,USA,"Sonu, Bhaskar",22,291,other,Jasvinder
Rajeev,Kumar,"Rajeev, Kumar",Psychiat,Hamad Med Ctr,Qatar,"Sonu, Bhaskar",22,291,other,Rajeev
Rajeev,Kumar,"Rajeev, Kumar",Canberra,Australian Natl Univ,Australia,"Sonu, Bhaskar",22,291,other,Rajeev
Paolo,Prandi,"Paolo, Prandi",Neurol,Univ Eastern Piedmont Amedeo Avogadro,Italy,"Sonu, Bhaskar",22,291,other,Paolo
Daniel,Ray,"Daniel, Ray",Farr Inst Hlth Informat,UCL,England,"Sonu, Bhaskar",22,291,other,Daniel
Daniel,Ray,"Daniel, Ray",Birmingham,NHS Fdn Trust,England,"Sonu, Bhaskar",22,291,other,Daniel
Sailaja,Golla,"Sailaja, Golla",Dallas,Texas Inst Neurol Disorders,USA,"Sonu, Bhaskar",22,291,other,Sailaja
Nirmal,Surya,"Nirmal, Surya",Neurol,Bombay Hosp & Med Res Ctr,India,"Sonu, Bhaskar",22,291,other,Nirmal
Nirmal,Surya,"Nirmal, Surya",Mumbai,Epilepsy Fdn India,India,"Sonu, Bhaskar",22,291,other,Nirmal
Harvey,Yang,"Harvey, Yang",Neurol,Acad Hosp Paramaribo,Suriname,"Sonu, Bhaskar",22,291,other,Harvey
Harvey,Yang,"Harvey, Yang",Paramaribo,Anton de Kom Univ Suriname Fac Med Wetenschappen,Suriname,"Sonu, Bhaskar",22,291,other,Harvey
John,Codrington,"John, Codrington",Paramaribo,Anton de Kom Univ Suriname Fac Med Wetenschappen,Suriname,"Sonu, Bhaskar",22,291,other,John
Sandra,Martinez,"Sandra, Martinez",Neurol,Hosp Restauracao,Brazil,"Sonu, Bhaskar",22,291,other,Sandra
Mihriban Heval,Ozgen,"Mihriban Heval, Ozgen",Psychiat,Parnassia Psychiat Inst,Netherlands,"Sonu, Bhaskar",22,291,other,Mihriban
Mihriban Heval,Ozgen,"Mihriban Heval, Ozgen",Med Ctr,Leiden Univ,Netherlands,"Sonu, Bhaskar",22,291,other,Mihriban
John,Codrington,"John, Codrington",Lab Med,Acad Hosp Paramaribo,Suriname,"Sonu, Bhaskar",22,291,other,John
Eva Maria,Jimenez Gonzalez,"Eva Maria, Jimenez Gonzalez",Forens Psychol,Minist Justice,Spain,"Sonu, Bhaskar",22,291,other,Eva
Mandana,Toosi,"Mandana, Toosi",Chicago,LodeStone Ctr Behav Hlth,USA,"Sonu, Bhaskar",22,291,other,Mandana
Mandana,Toosi,"Mandana, Toosi",Chicago,Eastern Illinois Univ,USA,"Sonu, Bhaskar",22,291,other,Mandana
Nithya Hariya,Mohan,"Nithya Hariya, Mohan",Chengalpattu,Chengalpattu Med Coll & Hosp,India,"Sonu, Bhaskar",22,291,other,Nithya
Koravangattu Valsraj,Menon,"Koravangattu Valsraj, Menon",Psychiat,South London & Maudsley NHS Fdn Trust,England,"Sonu, Bhaskar",22,291,other,Koravangattu
Abderrahmane,Chahidi,"Abderrahmane, Chahidi",DR 178,Sorbonne Nouvelle Univ,France,"Sonu, Bhaskar",22,291,other,Abderrahmane
Abderrahmane,Chahidi,"Abderrahmane, Chahidi",Marrakech,Moroccan Soc Neurophysiol,Morocco,"Sonu, Bhaskar",22,291,other,Abderrahmane
Abderrahmane,Chahidi,"Abderrahmane, Chahidi",Morocco & Basic & Clin Neurosci Res Lab,Univ Med Sch Marrakech,Morocco,"Sonu, Bhaskar",22,291,other,Abderrahmane
Susana,Mederer Hengstl,"Susana, Mederer Hengstl",Neurol,Complejo Hosp Pontevedra,Spain,"Sonu, Bhaskar",22,291,last,Susana
Latika,Gupta,"Latika, Gupta",Clin Immunol & Rheumatol,Sanjay Gandhi Postgrad Inst Med Sci,India,"Armen Yuri, Gasparyan",27,293,first,Latika
Durga Prasanna,Misra,"Durga Prasanna, Misra",Clin Immunol & Rheumatol,Sanjay Gandhi Postgrad Inst Med Sci,India,"Armen Yuri, Gasparyan",27,293,other,Durga
Vikas,Agarwal,"Vikas, Agarwal",Clin Immunol & Rheumatol,Sanjay Gandhi Postgrad Inst Med Sci,India,"Armen Yuri, Gasparyan",27,293,other,Vikas
Armen Yuri,Gasparyan,"Armen Yuri, Gasparyan",Russells Hall Hosp,Dudley Grp NHS Fdn Trust,England,"Armen Yuri, Gasparyan",27,293,leader,Armen
Armen Yuri,Gasparyan,"Armen Yuri, Gasparyan",Russells Hall Hosp,Dudley Grp NHS Fdn Trust,England,"Armen Yuri, Gasparyan",27,293,leader,Armen
Armen Yuri,Gasparyan,"Armen Yuri, Gasparyan",Teaching Trust,Univ Birmingham,England,"Armen Yuri, Gasparyan",27,293,leader,Armen
Otena,Zimba,"Otena, Zimba",Internal Med 2,Danylo Halytsky Lviv Natl Med Univ,Ukraine,"Armen Yuri, Gasparyan",27,293,other,Otena
Marten,Yessirkepov,"Marten, Yessirkepov",Biol & Biochem,South Kazakhstan Med Acad,Kazakhstan,"Armen Yuri, Gasparyan",27,293,last,Marten
Sakir,Ahmed,"Sakir, Ahmed",Kalinga Inst Med Sci KIMS,KIIT Univ,India,"Armen Yuri, Gasparyan",36,296,first,Sakir
Olena,Zimba,"Olena, Zimba",Internal Med 2,Danylo Halytsky Lviv Natl Med Univ,Ukraine,"Armen Yuri, Gasparyan",36,296,other,Olena
Armen Yuri,Gasparyan,"Armen Yuri, Gasparyan",Russells Hall Hosp,Teaching Trust Univ Birmingham,England,"Armen Yuri, Gasparyan",36,296,leader,Armen
Armen Yuri,Gasparyan,"Armen Yuri, Gasparyan",Russells Hall Hosp,Teaching Trust Univ Birmingham,England,"Armen Yuri, Gasparyan",36,296,"last, leader",Armen
Waquar,Ahsan,"Waquar, Ahsan",Coll Pharm,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,"first, leader",Waquar
Hassan A,Alhazmi,"Hassan A, Alhazmi",Coll Pharm,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Hassan
Mohammed,Al Bratty,"Mohammed, Al Bratty",Coll Pharm,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Mohammed
Asim,Najmi,"Asim, Najmi",Coll Pharm,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Asim
Hassan A,Alhazmi,"Hassan A, Alhazmi",Subst Abuse & Toxicol Res Ctr,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Hassan
Asaad,Khalid,"Asaad, Khalid",Subst Abuse & Toxicol Res Ctr,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Asaad
Syam,Mohan,"Syam, Mohan",Subst Abuse & Toxicol Res Ctr,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Syam
Manal M E,Taha,"Manal M E, Taha",Subst Abuse & Toxicol Res Ctr,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Manal
Kuldeep Singh,Patel,"Kuldeep Singh, Patel",Pharm,NRI Inst Res & Technol,India,"Waquar, Ahsan",1,302,other,Kuldeep
Bharti,Mangla,"Bharti, Mangla",Sch Pharmaceut Educ & Res,Jamia Hamdard,India,"Waquar, Ahsan",1,302,other,Bharti
Shamama,Javed,"Shamama, Javed",Coll Pharm,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Shamama
Muhammad Hadi,Sultan,"Muhammad Hadi, Sultan",Coll Pharm,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Muhammad
Hafiz A,Makeen,"Hafiz A, Makeen",Coll Pharm,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,other,Hafiz
Shahnaz,Sultana,"Shahnaz, Sultana",Coll Pharm,Jazan Univ,Arabia,"Waquar, Ahsan",1,302,last,Shahnaz
Sonu,Bhaskar,"Sonu, Bhaskar",REPROGRAM Immun Sub Comm,Pandem Hlth Syst REsilience PROGRAM REPROGRAM Con,Australia,"Sonu, Bhaskar",59,303,"first, leader",Sonu
Akansha,Sinha,"Akansha, Sinha",REPROGRAM Immun Sub Comm,Pandem Hlth Syst REsilience PROGRAM REPROGRAM Con,Australia,"Sonu, Bhaskar",59,303,other,Akansha
Maciej,Banach,"Maciej, Banach",REPROGRAM Immun Sub Comm,Pandem Hlth Syst REsilience PROGRAM REPROGRAM Con,Australia,"Sonu, Bhaskar",59,303,other,Maciej
Shikha,Mittoo,"Shikha, Mittoo",REPROGRAM Immun Sub Comm,Pandem Hlth Syst REsilience PROGRAM REPROGRAM Con,Australia,"Sonu, Bhaskar",59,303,other,Shikha
Robert,Weissert,"Robert, Weissert",REPROGRAM Immun Sub Comm,Pandem Hlth Syst REsilience PROGRAM REPROGRAM Con,Australia,"Sonu, Bhaskar",59,303,other,Robert
Joseph S,Kass,"Joseph S, Kass",REPROGRAM Immun Sub Comm,Pandem Hlth Syst REsilience PROGRAM REPROGRAM Con,Australia,"Sonu, Bhaskar",59,303,other,Joseph
Santhosh,Rajagopal,"Santhosh, Rajagopal",REPROGRAM Immun Sub Comm,Pandem Hlth Syst REsilience PROGRAM REPROGRAM Con,Australia,"Sonu, Bhaskar",59,303,other,Santhosh
Anupama R,Pai,"Anupama R, Pai",REPROGRAM Immun Sub Comm,Pandem Hlth Syst REsilience PROGRAM REPROGRAM Con,Australia,"Sonu, Bhaskar",59,303,other,Anupama
Shelby,Kutty,"Shelby, Kutty",REPROGRAM Immun Sub Comm,Pandem Hlth Syst REsilience PROGRAM REPROGRAM Con,Australia,"Sonu, Bhaskar",59,303,other,Shelby
Sonu,Bhaskar,"Sonu, Bhaskar",Neurol & Neurophysiol,Liverpool Hosp,Australia,"Sonu, Bhaskar",59,303,leader,Sonu
Sonu,Bhaskar,"Sonu, Bhaskar",Sydney,South Western Sydney Local Hlth Dist,Australia,"Sonu, Bhaskar",59,303,leader,Sonu
Sonu,Bhaskar,"Sonu, Bhaskar",UNSW Med,Univ New South Wales,Australia,"Sonu, Bhaskar",59,303,leader,Sonu
Sonu,Bhaskar,"Sonu, Bhaskar",UNSW Med,Univ New South Wales,Australia,"Sonu, Bhaskar",59,303,leader,Sonu
Akansha,Sinha,"Akansha, Sinha",UNSW Med,Univ New South Wales,Australia,"Sonu, Bhaskar",59,303,other,Akansha
Maciej,Banach,"Maciej, Banach",Lodz,Polish Mothers Mem Hosp Res Inst,Poland,"Sonu, Bhaskar",59,303,other,Maciej
Maciej,Banach,"Maciej, Banach",Cardiovasc Res Ctr,Univ Zielona Gora,Poland,"Sonu, Bhaskar",59,303,other,Maciej
Maciej,Banach,"Maciej, Banach",Hypertens,Med Univ Lodz,Poland,"Sonu, Bhaskar",59,303,other,Maciej
Shikha,Mittoo,"Shikha, Mittoo",Rheumatol,Univ Hlth Network,Canada,"Sonu, Bhaskar",59,303,other,Shikha
Shikha,Mittoo,"Shikha, Mittoo",Toronto,Univ Toronto,Canada,"Sonu, Bhaskar",59,303,other,Shikha
Robert,Weissert,"Robert, Weissert",Neurol,Univ Regensburg,Germany,"Sonu, Bhaskar",59,303,other,Robert
Joseph S,Kass,"Joseph S, Kass",Ben Taub Gen Hosp,Baylor Coll Med,USA,"Sonu, Bhaskar",59,303,other,Joseph
Joseph S,Kass,"Joseph S, Kass",Alzheimers Dis & Memory Disorders Ctr,Baylor Coll Med,USA,"Sonu, Bhaskar",59,303,other,Joseph
Santhosh,Rajagopal,"Santhosh, Rajagopal",Country Off India,WHO,India,"Sonu, Bhaskar",59,303,other,Santhosh
Anupama R,Pai,"Anupama R, Pai",Neuromicrobiol,Natl Inst Mental Hlth & Neurosci,India,"Sonu, Bhaskar",59,303,other,Anupama
Shelby,Kutty,"Shelby, Kutty",Blalock Taussig Thomas Heart Ctr,Johns Hopkins Univ Hosp,USA,"Sonu, Bhaskar",59,303,other,Shelby
Shelby,Kutty,"Shelby, Kutty",Sch Med,Johns Hopkins Univ,USA,"Sonu, Bhaskar",59,303,last,Shelby
Semagn Mekonnen,Abate,"Semagn Mekonnen, Abate",Coll Hlth Sci & Med,Dilla Univ,Ethiopia,"Semagn Mekonnen, Abate",31,304,"first, leader",Semagn
Siraj Ahmed,Ali,"Siraj Ahmed, Ali",Coll Hlth Sci & Med,Dilla Univ,Ethiopia,"Semagn Mekonnen, Abate",31,304,other,Siraj
Bahiru,Mantfardo,"Bahiru, Mantfardo",Coll Hlth Sci & Med,Dilla Univ,Ethiopia,"Semagn Mekonnen, Abate",31,304,other,Bahiru
Bivash,Basu,"Bivash, Basu",Coll Med,Univ Calcutta,India,"Semagn Mekonnen, Abate",31,304,last,Bivash
Dong Gune,Chang,"Dong Gune, Chang",Coll Med,Inje Univ,Korea,"Jong Beom, Park",3,307,first,Dong
Hong Jin,Kim,"Hong Jin, Kim",Coll Med,Inje Univ,Korea,"Jong Beom, Park",3,307,other,Hong
Jong Beom,Park,"Jong Beom, Park",Orthopaed Surg,Catholic Univ Korea,Korea,"Jong Beom, Park",3,307,leader,Jong
Goo Hyun,Baek,"Goo Hyun, Baek",Orthopaed Surg,Seoul Natl Univ,Korea,"Jong Beom, Park",3,307,other,Goo
Choon Ki,Lee,"Choon Ki, Lee",Orthopaed Surg,Seoul Natl Univ,Korea,"Jong Beom, Park",3,307,other,Choon
Aju,Bosco,"Aju, Bosco",Inst Orthoped & Traumatol,Madras Med Coll & Govt Gen Hosp,India,"Jong Beom, Park",3,307,other,Aju
Hwee Weng Dennis,Hey,"Hwee Weng Dennis, Hey",Univ Spine Ctr,Natl Univ Hlth Syst,Singapore,"Jong Beom, Park",3,307,last,Hwee
Ruth,DeFries,"Ruth, DeFries",Ecol Evolut & Environm Biol,Columbia Univ,USA,"Ruth, DeFries",1,309,"first, leader",Ruth
Pooja,Choksi,"Pooja, Choksi",Ecol Evolut & Environm Biol,Columbia Univ,USA,"Ruth, DeFries",1,309,other,Pooja
Sarika,Khanwilkar,"Sarika, Khanwilkar",Ecol Evolut & Environm Biol,Columbia Univ,USA,"Ruth, DeFries",1,309,other,Sarika
Meghna,Agarwala,"Meghna, Agarwala",420 West 118t St,Sch Int & Publ Affairs,USA,"Ruth, DeFries",1,309,other,Meghna
Sandra,Baquie,"Sandra, Baquie",Rajiv Gandhi Educ City,Ashoka Univ,India,"Ruth, DeFries",1,309,other,Sandra
Nitish,Dogra,"Nitish, Dogra",Plot 3,Int Inst Hlth Management Res,India,"Ruth, DeFries",1,309,other,Nitish
G S,Preetha,"G S, Preetha",Plot 3,Int Inst Hlth Management Res,India,"Ruth, DeFries",1,309,other,Preetha
Pinki,Mondal,"Pinki, Mondal",261 S Coll Ave,Dept Geog & Spatial Sci,USA,"Ruth, DeFries",1,309,other,Pinki
Harini,Nagendra,"Harini, Nagendra",Sch Dev,Azim Premji Univ,India,"Ruth, DeFries",1,309,other,Harini
Johannes,Urpelainen,"Johannes, Urpelainen",Sch Adv Int Studies,Johns Hopkins Univ,USA,"Ruth, DeFries",1,309,last,Johannes
